year,runtimemins,numlang,maingenre,numgenre,director_award_index,actors_award_index,box,budget,four_class,two_class
1.566985000771932,1.688184570753429,1.1380440863117207,3,0.6120388798195917,1.193525438832879,0.410753941867957,0.20101521279809434,0.06890178971394846,2,0
1.566985000771932,1.688184570753429,0.7228658372869718,8,0.6120388798195917,0.0,0.8197294629286322,0.425142736535126,0.01273584073835473,1,0
1.566985000771932,1.971893436596799,0.7228658372869718,1,0.9889370298693934,0.4969091679893861,1.5930044886648507,2.153690836723372,0.6054132363469055,3,1
1.566985000771932,1.8443277056830976,0.7228658372869718,1,1.2620236515703236,0.08796289310367704,0.9817010940649534,1.3140453269997405,0.664471831769754,2,1
1.566985000771932,1.4910324103062975,1.4305475773845664,1,0.9889370298693934,0.0,0.4804498824775196,1.2754540611758012,0.21165915759918708,2,0
1.566985000771932,1.6476092333304089,1.1380440863117207,3,0.6120388798195917,1.9813375460851421,1.7684649087060502,1.5625965665909602,0.24710105898933837,3,1
1.566985000771932,1.746118300043122,0.7228658372869718,3,0.0,0.0,0.45775337642707464,0.3945850095118437,0.3265592857163573,1,0
1.566985000771932,1.9021493900043362,0.7228658372869718,3,0.0,0.6988427436975632,0.3358341214080559,0.47079989792290183,0.17491482589218219,1,0
1.566985000771932,1.7647069601055332,1.1380440863117207,1,1.4763065725195041,0.0,0.7872387868523475,0.8586239956779639,0.5263194336585933,2,1
1.566985000771932,1.6476092333304089,0.7228658372869718,5,0.0,0.8273574079749255,0.9400639940272648,0.05025368078144618,0.07667404481338373,1,0
1.566985000771932,1.5944592639207509,0.7228658372869718,4,1.4763065725195041,0.24360698569583475,0.3358341214080559,1.4431061359879376,0.6500309453968957,3,1
1.5865750225044315,1.7271775464199457,0.7228658372869718,2,0.6120388798195917,0.31319659836893105,0.28257557781865494,0.8562917976955777,0.706583890418294,2,1
1.5865750225044315,1.8695188903106386,0.7228658372869718,2,0.9889370298693934,0.1688100232371159,1.9176857939856475,1.4783472013013252,0.7858342776288167,3,1
1.5865750225044315,1.561158214492352,1.4305475773845664,1,0.9889370298693934,0.0,0.3095593667753937,1.1280696961390084,0.4113083793576397,1,0
1.5865750225044315,1.5944592639207509,1.1380440863117207,0,1.2620236515703236,0.7863272899056111,0.4345297520935852,0.15088206076444768,0.10215375966791206,1,0
1.5865750225044315,1.6476092333304089,1.1380440863117207,0,0.9889370298693934,0.1688100232371159,0.6829079811068289,0.3582729742939937,0.15124453849571098,1,0
1.566985000771932,1.5149582625917486,0.7228658372869718,0,0.6120388798195917,0.31319659836893105,1.3616419236616633,0.19368190779791364,0.02368015278017836,0,0
1.5865750225044315,1.58348167220366,1.1380440863117207,3,0.0,0.0,0.7189079934440529,0.16903518348025182,0.15124453849571098,0,0
1.566985000771932,1.7366927665796978,0.7228658372869718,5,0.6120388798195917,0.31319659836893105,0.10332104589081183,0.019058021903339776,0.16077999206455643,1,0
1.566985000771932,1.8695188903106386,0.7228658372869718,5,0.0,0.0,1.5554234671765481,0.19876453363379323,0.050528101801259336,2,0
1.5865750225044315,1.7738732988063297,1.1380440863117207,1,0.6120388798195917,0.08796289310367704,0.45775337642707464,0.7429949391589556,0.3265592857163573,2,1
1.566985000771932,1.9491816316846486,1.1380440863117207,0,0.9889370298693934,0.0,1.200590083421776,0.2149683403563102,0.07667404481338373,1,0
1.5865750225044315,1.688184570753429,0.7228658372869718,1,1.2620236515703236,0.0,0.8966176411305511,1.2746860476799413,0.5426465854423708,2,0
1.5865750225044315,1.561158214492352,0.7228658372869718,4,1.4763065725195041,1.2210180053962798,1.5630535078353613,1.6156077393961015,0.5587114382035352,3,1
1.5865750225044315,1.4156156111931455,1.1380440863117207,3,0.6120388798195917,0.0,0.03563973950480189,0.342785611926389,0.009980944467620257,0,0
1.5865750225044315,1.746118300043122,1.6565728610604917,1,1.4763065725195041,0.08796289310367704,1.1210583189590841,1.5489657435252895,0.720236160321307,3,1
1.5865750225044315,1.818485489704571,0.7228658372869718,1,1.2620236515703236,0.0,0.5456031838729744,1.0860537896629179,0.5097212751005391,3,1
1.5865750225044315,1.7271775464199457,0.7228658372869718,1,0.6120388798195917,0.0,0.8817056873593225,0.6196494203608539,0.475674871636814,2,1
1.5865750225044315,2.0982925804007992,0.7228658372869718,2,0.6120388798195917,0.602964465138937,0.5026426686786212,2.0257404663731693,0.8109142670069669,3,1
1.5865750225044315,1.971893436596799,0.7228658372869718,1,1.2620236515703236,0.08796289310367704,1.1091621315206772,1.7202954370651793,0.8109142670069669,3,1
1.5865750225044315,1.8777768772214736,1.6565728610604917,1,0.9889370298693934,0.378256976090758,0.36143615127795387,1.3402895245875768,0.720236160321307,3,1
1.5865750225044315,1.9941008498715649,0.7228658372869718,2,0.9889370298693934,0.0,1.3042436929617383,1.9372881227197059,0.5426465854423708,3,1
1.5865750225044315,2.0229638034890307,1.1380440863117207,1,0.9889370298693934,0.1688100232371159,0.410753941867957,1.0245915013581866,0.8109142670069669,2,1
1.5865750225044315,1.8357876215008055,1.1380440863117207,1,1.2620236515703236,0.378256976090758,0.28257557781865494,1.3471017328964334,0.5097212751005391,2,1
1.5865750225044315,1.6781940361468515,1.8408109695331734,1,1.2620236515703236,0.6988427436975632,1.2943486508414788,1.0858218110408835,0.4928429610696613,3,1
1.5865750225044315,1.58348167220366,0.7228658372869718,1,0.9889370298693934,0.24360698569583475,0.524353609270258,0.9825276704267052,0.5426465854423708,1,0
1.5865750225044315,1.8695188903106386,0.7228658372869718,1,0.9889370298693934,0.0,1.0726001279365027,2.2348418053990886,0.7469939566445177,3,1
1.5865750225044315,1.6579084547684184,1.1380440863117207,3,0.6120388798195917,0.0,1.483999415248916,0.6214966600679761,0.16077999206455643,3,1
1.5865750225044315,1.5383250192616746,0.7228658372869718,1,0.9889370298693934,0.0,0.7189079934440529,0.4278342359074076,0.5426465854423708,0,0
1.5865750225044315,1.7078711030663305,0.7228658372869718,1,0.9889370298693934,0.0,1.2640621297133345,1.6910880525755636,0.664471831769754,3,1
1.5865750225044315,1.8859672279420456,1.1380440863117207,1,0.9889370298693934,0.5513421239012738,0.524353609270258,1.4369194502803042,0.706583890418294,3,1
1.5865750225044315,1.7366927665796978,1.1380440863117207,0,0.9889370298693934,0.0,0.8511976298708824,1.2274911752500612,0.3464608241033389,3,1
1.5865750225044315,1.58348167220366,0.7228658372869718,3,0.6120388798195917,0.31319659836893105,0.6829079811068289,1.248019057229334,0.4511333455437597,2,0
1.566985000771932,1.5944592639207509,0.7228658372869718,8,0.6120388798195917,0.43934183354792555,0.28257557781865494,0.3945850095118437,0.00444827848926775,1,0
1.566985000771932,1.7271775464199457,1.4305475773845664,5,0.6120388798195917,0.5513421239012738,0.8511976298708824,0.8041723696738545,0.22063808900451157,3,1
1.566985000771932,1.3340437705029664,0.7228658372869718,5,0.6120388798195917,0.0,0.8197294629286322,0.015004625265283856,0.16077999206455643,0,0
1.566985000771932,1.861192140817458,0.7228658372869718,5,0.6120388798195917,0.4969091679893861,0.1667105347623021,0.3945850095118437,0.1560236308464204,2,1
1.566985000771932,1.5267098900387093,1.1380440863117207,3,0.9889370298693934,0.5513421239012738,1.2433492084150013,0.3945850095118437,0.07667404481338373,3,1
1.566985000771932,1.7078711030663305,0.7228658372869718,5,0.0,0.31319659836893105,-1.1102230246251565e-16,0.3945850095118437,0.10215375966791206,2,0
1.2696819280494418,1.6681026826771823,1.8408109695331734,1,0.9889370298693934,0.0,0.1667105347623021,0.3945850095118437,0.02910771733928931,3,1
0.6169354829213207,1.4024740536652756,0.7228658372869718,7,0.6120388798195917,0.1688100232371159,0.10332104589081183,0.013649833695811532,0.16077999206455643,1,0
1.5865750225044315,1.8527954739755412,0.7228658372869718,9,0.9889370298693934,0.6520522450965187,0.22632020699464636,0.5892387272993427,0.19803776178627316,3,1
1.5865750225044315,1.4788513353729535,0.7228658372869718,7,0.6120388798195917,0.0,0.19695946926141314,0.5103466701820242,0.08694396713163707,1,0
1.5865750225044315,1.4156156111931455,1.4305475773845664,3,0.0,0.0,0.45775337642707464,0.4282821156834975,0.10215375966791206,0,0
1.5865750225044315,1.6781940361468515,1.1380440863117207,0,0.9889370298693934,0.0,1.0601095732178267,0.21052448621301267,0.16077999206455643,0,0
1.5865750225044315,1.7175709163639112,0.7228658372869718,1,1.2620236515703236,0.0,0.9257905848358632,0.5416151796427304,0.2855270726385659,2,0
1.5865750225044315,1.8695188903106386,1.9963283694488265,1,0.9889370298693934,0.08796289310367704,0.6829079811068289,1.8587315675439164,0.6353784604223813,3,1
1.5865750225044315,1.861192140817458,0.7228658372869718,3,0.9889370298693934,1.5229986983697914,0.6644100141381313,0.4626128156943197,0.13189644374381904,3,1
1.5865750225044315,1.58348167220366,0.7228658372869718,7,0.6120388798195917,0.1688100232371159,0.8817056873593225,0.6940943177782036,0.07667404481338373,2,1
1.6057886372992838,1.6053176554647302,0.7228658372869718,1,1.2620236515703236,0.0,0.8817056873593225,1.1986886473417555,0.475674871636814,2,1
1.5865750225044315,1.698076281071909,0.7228658372869718,5,0.6120388798195917,0.24360698569583475,0.524353609270258,0.3075417212488098,0.16077999206455643,0,0
1.5865750225044315,1.5944592639207509,1.1380440863117207,3,0.0,0.0,0.8665679967999729,0.9907260293015149,0.36597400755319554,1,0
1.5865750225044315,1.5498067848119363,0.7228658372869718,8,0.9889370298693934,0.0,0.1667105347623021,0.1632152653078485,0.015483168401581865,0,0
1.5865750225044315,1.6476092333304089,0.7228658372869718,2,0.9889370298693934,0.0,0.586793865211424,0.8693402187178076,0.4038939396517106,2,0
1.5865750225044315,1.4665200502512974,0.7228658372869718,9,0.9889370298693934,0.9046883396137593,0.6829079811068289,0.11967157697048668,0.03987526258262226,0,0
1.5865750225044315,1.698076281071909,0.7228658372869718,3,0.6120388798195917,0.1688100232371159,0.6263547840527054,0.7846110364218597,0.17491482589218219,1,0
1.5865750225044315,1.454034804023295,1.4305475773845664,3,0.0,0.0,0.8036160745908,0.3945850095118437,0.17491482589218219,1,0
1.5865750225044315,1.5723822341501374,0.7228658372869718,1,0.9889370298693934,0.1688100232371159,0.4345297520935852,0.0035669196502849908,0.042549130293578534,0,0
1.5865750225044315,1.4665200502512974,1.1380440863117207,0,0.6120388798195917,0.43934183354792555,0.5664105935793239,0.06452812477662653,0.02259109587857553,0,0
1.5865750225044315,1.5149582625917486,0.7228658372869718,3,0.0,0.378256976090758,0.03563973950480189,0.19763729161322685,0.02910771733928931,0,0
1.5865750225044315,1.5944592639207509,0.7228658372869718,5,1.2620236515703236,0.0,0.22632020699464636,0.3945850095118437,0.00444827848926775,1,0
1.5865750225044315,1.5149582625917486,0.7228658372869718,0,0.6120388798195917,0.0,0.8817056873593225,0.38340776487889927,0.06629755581279996,1,0
1.5865750225044315,1.5149582625917486,0.7228658372869718,8,0.6120388798195917,0.0,-1.1102230246251565e-16,0.3945850095118437,0.0027824920050152327,1,0
1.5865750225044315,1.4413917034956654,0.7228658372869718,1,0.9889370298693934,0.0,0.8036160745908,0.936463769251547,0.24273890965344305,2,1
1.5865750225044315,1.4024740536652756,0.7228658372869718,8,0.6120388798195917,0.0,1.253759296244125,0.47593636325601674,0.01273584073835473,1,0
1.5865750225044315,1.7078711030663305,1.1380440863117207,1,0.9889370298693934,0.0,0.7705888114800648,0.33150402593178707,0.07667404481338373,1,0
0.2503020758521112,1.894091041412178,0.7228658372869718,5,0.0,1.4609642818740651,-1.1102230246251565e-16,0.5566933820321548,0.01273584073835473,3,1
0.6169354829213207,1.7366927665796978,1.9963283694488265,1,0.6120388798195917,1.5814085966745908,0.19695946926141314,1.3015956658015637,0.09203964544932998,3,1
0.5090026508487848,2.044077138073802,1.4305475773845664,5,0.6120388798195917,1.6001442411605298,0.9257905848358632,0.7063759552890506,0.15840463932432758,3,1
0.5090026508487848,1.7554558217378484,1.1380440863117207,8,0.6120388798195917,0.43934183354792555,0.3863990463250086,0.5404150556777302,0.04521586749779364,3,1
0.6668260460769837,1.7554558217378484,1.8408109695331734,10,0.6120388798195917,0.43934183354792555,0.1667105347623021,0.2055014312250045,0.14161728398621903,2,0
0.6668260460769837,1.7366927665796978,0.7228658372869718,11,0.6120388798195917,1.5814085966745908,0.1667105347623021,1.8632200771085878,0.0531736738567508,3,1
0.7143453747497653,1.4788513353729535,0.7228658372869718,0,0.6120388798195917,1.6001442411605298,0.19695946926141314,0.2049417533369815,0.050528101801259336,2,1
0.7143453747497653,2.155965544052099,1.1380440863117207,0,0.6120388798195917,0.43934183354792555,1.407078870569104,0.3706822009223077,0.1270003569092852,3,1
0.759708682246338,1.6372028331149469,0.7228658372869718,2,0.9889370298693934,0.08796289310367704,0.7364333819647336,1.1067145335116622,0.15124453849571098,3,1
0.759708682246338,1.7271775464199457,1.4305475773845664,1,0.6120388798195917,0.0,0.13551798466696657,0.3945850095118437,0.01931679076927049,2,0
0.759708682246338,1.6579084547684184,1.1380440863117207,1,0.6120388798195917,1.7546243035840035,0.3358341214080559,0.4278342359074076,0.03127052156811141,3,1
0.8846212012108977,1.746118300043122,1.1380440863117207,5,0.6120388798195917,1.193525438832879,0.10332104589081183,0.3945850095118437,0.15124453849571098,3,1
0.923016539315263,1.8777768772214736,1.4305475773845664,1,0.6120388798195917,0.378256976090758,0.10332104589081183,0.6746845917273361,0.14161728398621903,3,1
1.1570391520343684,1.6476092333304089,1.6565728610604917,0,1.2620236515703236,0.31319659836893105,0.7010699786392196,0.20885293643721642,0.02910771733928931,2,1
1.1570391520343684,2.155965544052099,1.1380440863117207,1,1.2620236515703236,0.0,1.189608388082159,0.8257685770580181,0.2855270726385659,3,1
1.1864115400564452,1.9867530394031092,0.7228658372869718,1,0.9889370298693934,0.0,0.5664105935793239,1.8890089656592453,0.3464608241033389,2,1
1.2149457516065283,1.8357876215008055,0.7228658372869718,5,0.0,0.8273574079749255,1.6433525491484486,0.9353856723737789,0.050528101801259336,3,1
1.2426882992121566,2.0300512275827263,1.4305475773845664,1,1.2620236515703236,1.5229986983697914,1.253759296244125,1.568770540613254,0.5745222866362643,3,1
1.2426882992121566,1.6160594077231099,0.7228658372869718,5,0.0,0.743541405098006,0.3095593667753937,1.0334318978453043,0.2855270726385659,3,1
